single_or_double,pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B1_site_electronegativity,B2_site_electronegativity,X_site_electronegativity,A_site_weight,B1_site_weight,B2_site_weight,X_site_weight,A_site_affinity,B1_site_affinity,B2_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B1_site_fir_ionization_energy,B2_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,octahedral_factor,(u+t)n,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
1,EuFeO3,0,-2.462555258,57.748699,1.2,3.66,0,3.44,151.964,111.69,0,15.999,0.52,0.326,0,1.46,5.67,15.806,0,13.618,0.851066469,0.547619048,1.20358926,8,63,55,22.6,17.52,8,25,87,62,68.2,22.56,87,15.9994,151.964,135.9646,51.16144,42.194448,15.9994,54.8,1811,1756.2,614.08,671.136,54.8,3,16,13,11.8,5.04,16,2,6,4,3.2,1.44,2,66,198,132,105.6,47.52,66,1.185,3.44,2.255,2.667,0.9276,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,6,6,1.2,1.92,0,0,7,7,1.4,2.24,0,6,9,3,7,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,7,7,1.4,2.24,0,2,7,5,3.4,1.68,2,9.105,36.46,27.355,14.901,8.6236,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,98.8,104.16,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.16144,11.8,3.2,55,22.6,1.25,1.01,2.255,2.667,2,2.4,1.2,1.4,0.285714286,0.342857143,0.171428571,0.2,0.2,5.567500381,-2,3,5,3.273268354,-282000,1.61,2.24,0.63,1.925,0.445477272,0.044019499,0.070334978,0.091190781,5.87109243
1,SmMnO3,0,-2.785915706,59.09464695,1.17,3.1,0,3.44,150.36,109.876,0,15.999,0.52,0,0,1.46,5.643,14.868,0,13.618,0.842099894,0.571428571,1.207857929,8,62,54,22.2,17.04,8,23,87,64,67.2,23.76,87,15.9994,150.36,134.3606,50.659249,41.5918188,15.9994,54.8,1519,1464.2,605.68,661.056,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,198,132,107,49.2,66,1.17,3.44,2.27,2.608,0.9984,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,6,6,1.2,1.92,0,6,8,2,6.6,0.72,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,8,8,1.6,2.56,0,2,8,6,3.8,2.16,2,9.105,33.23,24.125,14.20651724,7.609393103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.000062,0.0000992,0,12,217,205,83.8,86.16,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.659249,11.6,3.2,54,22.2,1.25,1.01,2.27,2.608,2,2.4,1,1.2,0.303030303,0.363636364,0.151515152,0.181818182,0.2,5.472718801,-2,3,5,3.273268354,-282000,1.89,2.27,0.38,2.08,0.268700577,0.070710678,0.092396152,0.113183784,6.708382604
1,LaCuO3,0,-2.408812028,58.03562468,1.1,3.8,0,3.44,138.9,127.092,0,15.999,0.5,2.454,0,1.46,5.577,15.454,0,13.618,0.886434893,0.53968254,1.225125867,8,57,49,22,16.8,8,13,87,74,67.6,23.28,87,15.9994,138.90547,122.90607,50.089934,40.9086408,15.9994,54.8,1357.77,1302.97,543.034,585.8808,54.8,3,16,13,12.4,4.32,16,2,6,4,3.2,1.44,2,66,207,141,107.4,49.68,66,1.1,3.44,2.34,2.664,0.9312,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,11,8,6.4,1.84,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,1,9,8,3.2,2.32,2,9.105,36.8975,27.7925,15.0565,8.7364,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.089934,12.4,3.2,49,22,1.35,1.02,2.34,2.664,1.8,2.4,2.2,0,0.28125,0.375,0.34375,0,0.2,5.663952923,-2,3,5,3.273268354,-282000,1.54,2.34,0.8,1.94,0.565685425,0.041573971,0.074535981,0.095821614,6.024162018
1,NaFeF3,2.2672,-2.829072906,124.0528957,0.93,3.66,0,3.98,22.989,111.69,0,18.998,0.547,0.326,0,3.4,5.139,15.806,0,17.422,0.856546874,0.630252101,1.098845273,9,26,17,12.8,5.28,9,2,93,91,67.2,30.96,93,18.9984032,55.845,36.8465968,27.16599578,11.47160169,18.9984032,53.5,1811,1757.5,468.474,537.0104,53.5,1,17,16,12,6,17,2,4,2,2.6,0.72,2,57,166,109,93.8,44.16,57,0.93,3.98,3.05,2.94,1.248,3.98,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,6,6,1.2,1.92,0,0,0,0,0,0,0,1,8,7,6,2,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,4,4,0.8,1.28,0,0,0,0,0,0,0,1,4,3,1.6,0.96,1,9.7075,29.24333333,19.53583333,13.81916667,6.169666667,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,2.1106628,2.1106628,0.42213256,0.675412096,0,15,229,214,100.6,102.72,15,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.16599578,12,2.6,17,12.8,1.3,0.94,3.05,2.94,1.8,3,1.2,0,0.3,0.5,0.2,0,0.2,6.643395034,-1,2,3,1.690308509,-328000,2.15,3.05,0.9,2.6,0.636396103,0.736023168,0.741711948,0.762788529,4.48234331
1,GaBO3,3.9174,-2.538924125,88.88601252,1.81,4.08,0,3.44,69.723,21.62,0,15.999,0.3,0.554,0,1.46,5.999,16.596,0,13.618,0.855302813,0.325396825,1.052272171,5,31,26,12,7.6,8,72,87,15,81.4,6.72,87,10.811,69.723,58.912,25.70644,17.606624,15.9994,54.8,2348,2293.2,563.062,713.9752,54.8,13,16,3,14.8,1.44,16,2,4,2,2.4,0.64,2,66,122,56,80.8,17.76,66,1.81,3.44,1.63,2.834,0.7272,3.44,2,2,0,2,0,2,1,4,3,2.8,1.44,4,0,10,10,2,3.2,0,0,0,0,0,0,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,7.1725,18.8575,11.685,10.669,3.2754,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,166,154,53.2,49.44,12,0,0,0,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70644,14.8,2.4,26,12,0.7,0.79,1.63,2.834,2,2.8,2,0,0.294117647,0.411764706,0.294117647,0,0,5.655917266,-2,3,5,3.273268354,-282000,1.4,1.63,0.23,1.515,0.16263456,0,0.051967464,0.073220705,6.400402599
1,LaGaO3,3.3743,-3.101062617,121.6910863,1.1,3.62,0,3.44,138.9,139.446,0,15.999,0.5,0.6,0,1.46,5.577,11.998,0,13.618,0.85132856,0.603174603,1.109396528,8,57,49,22.4,17.28,8,13,87,74,69.6,22.64,87,15.9994,138.90547,122.90607,51.325334,42.3911208,15.9994,54.8,1193,1138.2,332.062,344.3752,54.8,3,16,13,12.8,3.92,16,2,6,4,3.2,1.44,2,66,207,141,105.4,47.28,66,1.1,3.44,2.34,2.646,0.9528,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,16.614,9.0108,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.8,56.16,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.325334,12.8,3.2,49,22.4,1.35,1.01,2.34,2.646,2,2.6,2.2,0,0.294117647,0.382352941,0.323529412,0,0,5.279159546,-2,3,5,3.273268354,-282000,1.63,2.34,0.71,1.985,0.502045815,0.025784103,0.055735153,0.070221405,6.538704538
1,BaZrSe3,0,-1.587949114,294.5892059,0.89,2.66,0,2.55,137.327,182.448,0,78.971,0.1446,0.852,0,2.02,5.212,13.268,0,9.753,0.872098363,0.467391304,1.098628441,34,56,22,39.6,6.72,34,9,89,80,64,30,89,78.96,137.327,58.367,93.0862,17.69632,78.96,494,2128,1634,922,513.6,494,2,16,14,10.8,6.24,16,4,6,2,4.6,0.72,4,120,215,95,150,36,120,0.89,2.55,1.66,1.974,0.6912,2.55,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,6.4,4.32,10,0,0,0,0,0,0,2,16,14,10.8,6.24,16,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,23.195,63.59,40.395,32.909,12.2724,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,229,215,93,94.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0862,10.8,4.6,22,39.6,1,1.43,1.66,1.974,2,2.4,6.4,0,0.185185185,0.222222222,0.592592593,0,0,4.540331265,-2,4,6,3.380617019,-390000,1.22,1.66,0.44,1.44,0.311126984,0.032536151,0.050625052,0.065246852,5.234468569
1,LaAlO3,3.6667,-3.730466561,111.4844481,1.1,3.22,0,3.44,138.9,53.962,0,15.999,0.5,0.88,0,1.46,5.577,11.97,0,13.618,0.888725422,0.535714286,1.11099572,8,57,49,18.8,15.28,8,13,87,74,69.4,22.56,87,15.9994,138.90547,122.90607,42.77704172,38.45137131,15.9994,54.8,1193,1138.2,458.174,484.0488,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,207,141,105.2,47.04,66,1.1,3.44,2.34,2.606,1.0008,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,16.1385,8.4402,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.77704172,12.8,3,49,18.8,1.35,1,2.34,2.606,2,2.6,0.2,0,0.416666667,0.541666667,0.041666667,0,0,5.300358904,-2,3,5,3.273268354,-282000,1.83,2.34,0.51,2.085,0.360624458,0,0.0500138,0.070578663,7.329031188
1,CuNF3,0,-0.342131036,58.76201311,1.9,6.08,0,3.98,63.546,28.014,0,18.998,1.227,0.14,0,3.4,7.727,29.068,0,17.422,0.827636346,0.478991597,1.119035365,7,29,22,12.6,6.56,9,64,93,29,85,9.6,93,14.0067,63.546,49.5393,26.90958192,14.65456723,18.9984032,53.5,1357.77,1304.27,316.264,416.6024,53.5,11,17,6,15.4,1.92,17,2,4,2,2.4,0.64,2,57,132,75,74.8,22.88,57,1.9,3.98,2.08,3.376,0.7248,3.98,1,2,1,1.8,0.32,2,0,5,5,3.6,1.68,5,0,10,10,2,3.2,0,0,0,0,0,0,0,5,11,6,7.4,1.44,7,0,1,1,0.2,0.32,0,0,3,3,1.2,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.4,0.64,1,9.7075,14.76875,5.06125,10.99225,1.5417,9.7075,0,6.437,6.437,2.4694,1.58704,1.97,0,0,0,0,0,0,15,225,210,92.8,93.36,15,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90958192,15.4,2.4,22,12.6,0.85,0.7,2.08,3.376,1.8,3.6,2,0,0.243243243,0.486486486,0.27027027,0,0.2,8.192454853,-1,2,3,1.690308509,-328000,0.94,2.08,1.14,1.51,0.806101731,0.734846923,0.736556906,0.744342391,2.839139226
1,LaScO3,2.8177,-3.755658877,67.86279299,1.1,2.72,0,3.44,138.9,89.91,0,15.999,0.5,0.376,0,1.46,5.577,13.124,0,13.618,0.801717339,0.702380952,1.232724242,8,57,49,20.4,14.88,8,11,87,76,57,36,87,15.9994,138.90547,122.90607,46.3719164,37.01342144,15.9994,54.8,1814,1759.2,634.28,695.376,54.8,3,16,13,10.8,6.24,16,2,6,4,3.2,1.44,2,66,207,141,115,58.8,66,1.1,3.44,2.34,2.556,1.0608,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,9.105,36.8975,27.7925,17.2895,9.8214,9.105,0,0,0,0,0,0,0,0.00000635,0.00000635,0.00000127,0.00000203,0,12,194,182,84.8,87.36,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3719164,10.8,3.2,49,20.4,1.35,1.07,2.34,2.556,2,2.4,0.4,0,0.416666667,0.5,0.083333333,0,0,5.352661979,-2,3,5,3.273268354,-282000,2.08,2.34,0.26,2.21,0.183847763,0.032536151,0.052871246,0.070731535,7.723505531
1,CsCaCl3,5.3456,-2.631696781,163.0220799,0.79,2,0,3.16,132.9,80.156,0,35.45,0.472,0.0492,0,3.62,3.894,12.226,0,12.968,0.875705195,0.682634731,1.276019611,17,55,38,25.2,11.92,17,5,94,89,58.8,42.24,94,35.453,132.9054519,97.4524519,55.86849038,30.81478461,35.453,171.6,1115,943.4,386.278,291.4888,171.6,1,17,16,10.8,7.44,17,3,6,3,3.8,0.96,3,102,244,142,145.2,51.84,102,0.79,3.16,2.37,2.254,1.0872,3.16,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4.8,2.64,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,0.32,1,24.4975,115.765,91.2675,45.4055,28.1438,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0,0,0,0,0,64,229,165,129.2,78.24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.86849038,10.8,3.8,38,25.2,1.6,1.48,2.37,2.254,1.8,3,0,0,0.375,0.625,0,0,0,5.205041806,-1,2,3,1.690308509,-349000,2.16,2.37,0.21,2.265,0.148492424,0.740143567,0.743248998,0.753823337,4.130754742
1,CsCaCl3,5.3829,-2.631980587,163.5444686,0.79,2,0,3.16,132.9,80.156,0,35.45,0.472,0.0492,0,3.62,3.894,12.226,0,12.968,0.875705195,0.682634731,1.275026534,17,55,38,25.2,11.92,17,5,94,89,58.8,42.24,94,35.453,132.9054519,97.4524519,55.86849038,30.81478461,35.453,171.6,1115,943.4,386.278,291.4888,171.6,1,17,16,10.8,7.44,17,3,6,3,3.8,0.96,3,102,244,142,145.2,51.84,102,0.79,3.16,2.37,2.254,1.0872,3.16,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4.8,2.64,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,0.32,1,24.4975,115.765,91.2675,45.4055,28.1438,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0,0,0,0,0,64,229,165,129.2,78.24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.86849038,10.8,3.8,38,25.2,1.6,1.48,2.37,2.254,1.8,3,0,0,0.375,0.625,0,0,0,5.205041806,-1,2,3,1.690308509,-349000,2.16,2.37,0.21,2.265,0.148492424,0.740143567,0.743248998,0.753823337,4.130754742
1,SmTiO3,0,-3.453389035,59.95041929,1.17,3.08,0,3.44,150.36,95.734,0,15.999,0.52,0.158,0,1.46,5.643,13.656,0,13.618,0.923999884,0.591269841,1.296036332,8,62,54,21.6,16.32,8,23,87,64,65.4,25.92,87,15.9994,150.36,134.3606,49.24504,40.445984,15.9994,54.8,1941,1886.2,690.08,762.336,54.8,3,16,13,11,6,16,2,6,4,3.2,1.44,2,66,198,132,111.2,54.24,66,1.17,3.44,2.27,2.606,1.0008,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,6,6,1.2,1.92,0,4,8,4,6,0.8,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,8,8,1.6,2.56,0,2,8,6,4.4,2.88,2,9.105,33.23,24.125,15.447,7.6104,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.00000451,0.00000721,0,12,194,182,79.2,80.64,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.24504,11,3.2,54,21.6,1.25,1.01,2.27,2.606,2,2.4,0.4,1.2,0.333333333,0.4,0.066666667,0.2,0.2,5.392746,-2,4,6,3.380617019,-282000,1.9,2.27,0.37,2.085,0.261629509,0.023328474,0.057414036,0.075018805,7.668470105
